seed	numsteps	FI	F_Direct	F_Lanczos	F_Rotate_K	F_Prediag_1K	F_Prediag_2K	F_Rotate_T	F_Prediag_1T	F_Prediag_2T	n	m	pulseseed	T	ν	Ω	W	σν	σΩ	σW	deviceseed	ω	δ	g	σC	σω	σδ	σg
0	1	0.009019431268102562	0.007775940109451374	0.007775940109451596	0.007775940109451374	0.007910655689529866	0.007777516688405761	0.0077759401094509295	0.007910655689530088	0.007777516688405539	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	1	0.007759915025763675	0.006924322683817041	0.006924322683817263	0.006924322683817263	0.007024734243302078	0.006925192139199066	0.006924322683817041	0.0070247342433023	0.006925192139199066	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	1	0.007908353538512491	0.006903655003039355	0.006903655003039577	0.006903655003039133	0.007029500394088006	0.006904092746556789	0.006903655003039133	0.007029500394088006	0.006904092746557011	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	1	0.00585932665315958	0.006297313476651523	0.006297313476651523	0.0062973134766510785	0.00634592990328231	0.006295283084185366	0.006297313476651523	0.006345929903282088	0.006295283084185366	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	1	0.008286361028500111	0.004813844156240643	0.004813844156240643	0.004813844156240421	0.0049425321994027716	0.004814267009853768	0.004813844156240199	0.0049425321994027716	0.004814267009854212	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	1	0.012465805911110683	0.008020030667281963	0.008020030667281963	0.00802003066728152	0.008153608122448253	0.008021652080885788	0.00802003066728152	0.008153608122448253	0.008021652080885788	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	1	0.008930680120465384	0.008645627506969733	0.008645627506970177	0.008645627506970177	0.00875516155598055	0.008646937139778044	0.008645627506970177	0.00875516155598055	0.00864693713977771	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	1	0.008648878896985734	0.006520674614420963	0.006520674614421185	0.006520674614420741	0.0066303887343236445	0.006520509434905675	0.0065206746144202965	0.0066303887343232	0.006520509434905675	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	1	0.008486124689440877	0.005582130262443141	0.005582130262443141	0.005582130262443141	0.00570708767735395	0.005582030613814237	0.005582130262443141	0.005707087677353506	0.005582030613814015	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	1	0.010696029542351715	0.004680571184523363	0.004680571184523141	0.004680571184522697	0.004858884150705678	0.004682324215133593	0.004680571184523141	0.0048588841507059	0.004682324215133371	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	2	0.009019431268102562	0.00036723912857983265	0.0003672391285799437	0.00036723912858027674	0.0004035299712299434	0.00036750287016051875	0.00036723912858038776	0.0004035299712299434	0.00036750287016051875	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	2	0.007759915025763675	0.00028921090702749286	0.0002892109070272708	0.00028921090702749286	0.0003070418926353069	0.000289314097255744	0.0002892109070277149	0.0003070418926353069	0.000289314097255966	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	2	0.007908353538512491	0.00032385616504715387	0.0003238561650473759	0.00032385616504759795	0.0003649783508937743	0.0003240479449115874	0.00032385616504759795	0.00036497835089399633	0.00032404794491136535	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	2	0.00585932665315958	0.00025706544462655856	0.00025706544462655856	0.00025706544462655856	0.00028561900193113665	0.00025698186791478506	0.00025706544462611447	0.0002856190019313587	0.00025698186791478506	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	2	0.008286361028500111	0.00018418507117479166	0.0001841850711750137	0.0001841850711750137	0.0002212652300107587	0.0001843881525442903	0.00018418507117456961	0.00022126523001053666	0.00018438815254451235	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	2	0.012465805911110683	0.0003946723693653009	0.0003946723693650789	0.0003946723693653009	0.0004310956759711049	0.0003948661465136283	0.0003946723693653009	0.00043109567597088283	0.00039486614651407237	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	2	0.008930680120465384	0.00040360080697721123	0.0004036008069769892	0.0004036008069769892	0.00043564699044007504	0.00040380341792023433	0.0004036008069769892	0.00043564699044007504	0.00040380341791979024	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	2	0.008648878896985734	0.00025419450800823196	0.00025419450800823196	0.00025419450800823196	0.00028860314609702176	0.00025427623147156186	0.0002541945080075658	0.0002886031460973548	0.00025427623147200595	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	2	0.008486124689440877	0.00021103371548225613	0.00021103371548236716	0.00021103371548225613	0.0002488917282735814	0.00021116375450258573	0.00021103371548225613	0.00024889172827335937	0.00021116375450258573	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	2	0.010696029542351715	0.00030496931685231043	0.0003049693168520884	0.0003049693168525325	0.0003516624962485171	0.0003051862899318136	0.0003049693168520884	0.0003516624962485171	0.00030518628993136954	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	4	0.009019431268102562	1.2516791579320063e-5	1.2516791579098019e-5	1.2516791579542108e-5	1.1955191577928126e-5	1.2516922481276005e-5	1.2516791579542108e-5	1.195519157815017e-5	1.251692248105396e-5	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	4	0.007759915025763675	7.86957553611245e-6	7.869575536334494e-6	7.869575536334494e-6	7.517552443103703e-6	7.867063527400298e-6	7.869575536334494e-6	7.517552443103703e-6	7.867063527622342e-6	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	4	0.007908353538512491	7.96191687435499e-6	7.96191687435499e-6	7.96191687435499e-6	7.4031959266251945e-6	7.958899438276212e-6	7.961916874577035e-6	7.403195926847239e-6	7.958899438054168e-6	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	4	0.00585932665315958	8.270110221086924e-6	8.270110221086924e-6	8.270110221308968e-6	7.875617850983119e-6	8.267286409013863e-6	8.270110221308968e-6	7.875617850983119e-6	8.26728640834773e-6	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	4	0.008286361028500111	5.280511183314296e-6	5.280511183092251e-6	5.280511183314296e-6	4.8858955259412085e-6	5.275508733415535e-6	5.280511183314296e-6	4.885895526385298e-6	5.2755087336375794e-6	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	4	0.012465805911110683	1.1972618060407392e-5	1.1972618060629436e-5	1.1972618060407392e-5	1.168586559197049e-5	1.1975043493039905e-5	1.1972618060185347e-5	1.168586559197049e-5	1.1975043493039905e-5	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	4	0.008930680120465384	1.212481391577036e-5	1.212481391577036e-5	1.212481391577036e-5	1.1650595472922909e-5	1.212434156105946e-5	1.212481391577036e-5	1.1650595472256775e-5	1.2124341561503549e-5	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	4	0.008648878896985734	1.0212409159993108e-5	1.0212409159549019e-5	1.0212409159549019e-5	9.842909606594397e-6	1.021000809409145e-5	1.0212409159993108e-5	9.842909607038486e-6	1.021000809409145e-5	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	4	0.008486124689440877	6.397531204904716e-6	6.397531205126761e-6	6.397531204904716e-6	6.245111445757345e-6	6.395247806434412e-6	6.397531205126761e-6	6.245111445757345e-6	6.395247806434412e-6	2	3	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
