seed	numsteps	FI	F_Direct	F_Lanczos	F_Rotate_K	F_Prediag_1K	F_Prediag_2K	F_Rotate_T	F_Prediag_1T	F_Prediag_2T	n	m	pulseseed	T	ν	Ω	W	σν	σΩ	σW	deviceseed	ω	δ	g	σC	σω	σδ	σg
1	128	0.014023885104194722	2.958966405230967e-11	2.958944200770475e-11	2.958944200770475e-11	3.5096148209845524e-11	2.961286771352434e-11	2.958966405230967e-11	3.50959261652406e-11	2.961286771352434e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	128	0.014347323463349548	2.7639446287253122e-11	2.7639224242648197e-11	2.7639224242648197e-11	2.9283131475210666e-11	2.7663427104585026e-11	2.7639668331858047e-11	2.9283575564420516e-11	2.766364914918995e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	128	0.01871476874412692	2.2725932247169567e-11	2.2726154291774492e-11	2.2726154291774492e-11	2.5877300302568074e-11	2.2753132711272883e-11	2.2726154291774492e-11	2.5877300302568074e-11	2.2753132711272883e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	128	0.014866359685985264	2.8408941865620818e-11	2.8408719821015893e-11	2.8408719821015893e-11	3.4112490610027635e-11	2.8434810062094584e-11	2.8408719821015893e-11	3.4112490610027635e-11	2.843458801748966e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	128	0.015270161729233456	2.4019786160067724e-11	2.4019786160067724e-11	2.402000820467265e-11	2.6252777729496302e-11	2.4038326884578964e-11	2.402000820467265e-11	2.6252999774101227e-11	2.4038326884578964e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	128	0.016461548795862146	2.801892051707e-11	2.8018698472465076e-11	2.8018698472465076e-11	3.18319814951451e-11	2.804756427110533e-11	2.8018698472465076e-11	3.1832203539750026e-11	2.804756427110533e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	128	0.01797670651264327	3.0490499014490524e-11	3.0490499014490524e-11	3.049072105909545e-11	3.105926627000599e-11	3.0522362415297266e-11	3.0490499014490524e-11	3.105926627000599e-11	3.0522362415297266e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	128	0.016577292794278886	2.6227797711442236e-11	2.622757566683731e-11	2.6227797711442236e-11	2.6589175305957724e-11	2.6254554086335702e-11	2.622757566683731e-11	2.6589175305957724e-11	2.6254776130940627e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	128	0.016317179722118103	2.102651386337584e-11	2.1026735907980765e-11	2.102651386337584e-11	2.162148238227246e-11	2.1049606502288043e-11	2.1026735907980765e-11	2.162148238227246e-11	2.1049384457683118e-11	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	256	0.02182980163021153	2.2116752873557743e-12	2.2116752873557743e-12	2.2118973319606994e-12	3.5147440513583206e-12	2.2144508449173372e-12	2.2116752873557743e-12	3.5145220067533955e-12	2.2146728895222623e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	256	0.014023885104194722	1.8590684547348246e-12	1.8588464101298996e-12	1.8588464101298996e-12	3.0868640976677852e-12	1.860400722364375e-12	1.8588464101298996e-12	3.0868640976677852e-12	1.8601786777594498e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	256	0.014347323463349548	1.7444934385935085e-12	1.7444934385935085e-12	1.7444934385935085e-12	2.4192869929606786e-12	1.7460477508279837e-12	1.7444934385935085e-12	2.4192869929606786e-12	1.7462697954329087e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	256	0.01871476874412692	1.4197532038906502e-12	1.4197532038906502e-12	1.4195311592857252e-12	2.2847279623761096e-12	1.421640583032513e-12	1.4199752484955752e-12	2.2847279623761096e-12	1.421418538427588e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	256	0.014866359685985264	1.7706947019746622e-12	1.7704726573697371e-12	1.7706947019746622e-12	3.0024871477962733e-12	1.7721379919066749e-12	1.7709167465795872e-12	3.0024871477962733e-12	1.7723600365116e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	256	0.015270161729233456	1.503019930737537e-12	1.503241975342462e-12	1.503241975342462e-12	2.344457961100943e-12	1.5045742429720121e-12	1.503241975342462e-12	2.344457961100943e-12	1.5043521983670871e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	256	0.016461548795862146	1.7610357616604233e-12	1.7608137170554983e-12	1.7610357616604233e-12	2.724487302430134e-12	1.7628121184998236e-12	1.7610357616604233e-12	2.724043213220284e-12	1.7628121184998236e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	256	0.01797670651264327	1.9062529332813938e-12	1.9062529332813938e-12	1.906474977886319e-12	2.3937518633943e-12	1.9083623570281816e-12	1.906697022491244e-12	2.39419595260415e-12	1.9085844016331066e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	256	0.016577292794278886	1.6339152253408429e-12	1.6334711361309928e-12	1.6339152253408429e-12	2.1382895454280515e-12	1.6355805598777806e-12	1.634359314550693e-12	2.1387336346379016e-12	1.6353585152728556e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	256	0.016317179722118103	1.3183898417423734e-12	1.3181677971374484e-12	1.3183898417423734e-12	1.839528529501422e-12	1.3197221093719236e-12	1.3183898417423734e-12	1.839528529501422e-12	1.3199441539768486e-12	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	512	0.02182980163021153	1.411093464298574e-13	1.4088730182493236e-13	1.4088730182493236e-13	4.0545344859310717e-13	1.412203687323199e-13	1.411093464298574e-13	4.0545344859310717e-13	1.4099832412739488e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	512	0.014023885104194722	1.1890488593735427e-13	1.1890488593735427e-13	1.1890488593735427e-13	3.9968028886505635e-13	1.1901590823981678e-13	1.1890488593735427e-13	3.999023334699814e-13	1.1901590823981678e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	512	0.014347323463349548	1.1435297153639112e-13	1.1390888232654106e-13	1.141309269314661e-13	3.1608049511078207e-13	1.141309269314661e-13	1.141309269314661e-13	3.1608049511078207e-13	1.1457501614131615e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	512	0.01871476874412692	8.870681966755001e-14	8.870681966755001e-14	8.892886427247504e-14	3.1030733538273125e-13	8.881784197001252e-14	8.848477506262498e-14	3.1030733538273125e-13	8.903988657493755e-14	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	512	0.014866359685985264	1.1002310174035301e-13	1.1024514634527804e-13	1.1002310174035301e-13	3.8835601401387976e-13	1.1013412404281553e-13	1.1024514634527804e-13	3.885780586188048e-13	1.1035616864774056e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	512	0.015270161729233456	9.525713551283843e-14	9.525713551283843e-14	9.547918011776346e-14	3.4017233474514796e-13	9.536815781530095e-14	9.525713551283843e-14	3.3995029014022293e-13	9.536815781530095e-14	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	512	0.016461548795862146	1.1302070390684094e-13	1.1302070390684094e-13	1.1324274851176597e-13	3.5149660959632456e-13	1.1324274851176597e-13	1.1302070390684094e-13	3.5127456499139953e-13	1.13464793116691e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	512	0.01797670651264327	1.2012613126444194e-13	1.2034817586936697e-13	1.20570220474292e-13	2.8843594179761567e-13	1.2023715356690445e-13	1.2012613126444194e-13	2.8821389719269064e-13	1.2001510896197942e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	512	0.016577292794278886	1.006972283335017e-13	1.006972283335017e-13	1.0091927293842673e-13	2.778888230636767e-13	1.0091927293842673e-13	1.006972283335017e-13	2.778888230636767e-13	1.0091927293842673e-13	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	512	0.016317179722118103	8.415490526658687e-14	8.415490526658687e-14	8.415490526658687e-14	2.603472992745992e-13	8.415490526658687e-14	8.415490526658687e-14	2.6079138848444927e-13	8.415490526658687e-14	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	1024	0.02182980163021153	9.992007221626409e-15	9.992007221626409e-15	1.021405182655144e-14	6.772360450213455e-14	1.021405182655144e-14	1.021405182655144e-14	6.772360450213455e-14	9.992007221626409e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	1024	0.014023885104194722	8.43769498715119e-15	8.881784197001252e-15	8.659739592076221e-15	7.571721027943568e-14	8.659739592076221e-15	8.659739592076221e-15	7.571721027943568e-14	8.43769498715119e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	1024	0.014347323463349548	9.2148511043888e-15	9.2148511043888e-15	9.2148511043888e-15	6.361577931102147e-14	9.2148511043888e-15	9.2148511043888e-15	6.38378239159465e-14	9.2148511043888e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	1024	0.01871476874412692	5.662137425588298e-15	5.662137425588298e-15	5.662137425588298e-15	6.150635556423367e-14	5.662137425588298e-15	5.218048215738236e-15	6.128431095930864e-14	5.440092820663267e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	1024	0.014866359685985264	7.105427357601002e-15	6.8833827526759706e-15	7.105427357601002e-15	7.349676423018536e-14	7.327471962526033e-15	7.327471962526033e-15	7.327471962526033e-14	7.327471962526033e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	1024	0.015270161729233456	6.994405055138486e-15	6.994405055138486e-15	6.772360450213455e-15	7.416289804496046e-14	6.994405055138486e-15	6.994405055138486e-15	7.394085344003543e-14	6.994405055138486e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	1024	0.016461548795862146	8.215650382226158e-15	8.43769498715119e-15	8.215650382226158e-15	6.705747068735946e-14	8.215650382226158e-15	8.215650382226158e-15	6.727951529228449e-14	8.43769498715119e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	1024	0.01797670651264327	8.881784197001252e-15	8.659739592076221e-15	8.659739592076221e-15	5.67323965583455e-14	8.659739592076221e-15	8.881784197001252e-15	5.67323965583455e-14	8.659739592076221e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	1024	0.016577292794278886	6.328271240363392e-15	6.106226635438361e-15	6.106226635438361e-15	5.651035195342047e-14	6.328271240363392e-15	6.106226635438361e-15	5.651035195342047e-14	6.106226635438361e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	1024	0.016317179722118103	6.5503158452884236e-15	6.328271240363392e-15	6.106226635438361e-15	5.617728504603292e-14	6.106226635438361e-15	6.106226635438361e-15	5.617728504603292e-14	6.106226635438361e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	2048	0.02182980163021153	1.4432899320127035e-15	1.4432899320127035e-15	1.4432899320127035e-15	1.4432899320127035e-14	1.4432899320127035e-15	1.4432899320127035e-15	1.4654943925052066e-14	1.4432899320127035e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	2048	0.014023885104194722	1.1102230246251565e-15	8.881784197001252e-16	1.3322676295501878e-15	1.7985612998927536e-14	1.1102230246251565e-15	1.1102230246251565e-15	1.8207657603852567e-14	1.1102230246251565e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	2048	0.014347323463349548	1.887379141862766e-15	1.887379141862766e-15	1.887379141862766e-15	1.5765166949677223e-14	1.887379141862766e-15	1.6653345369377348e-15	1.5987211554602254e-14	2.1094237467877974e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	2048	0.01871476874412692	5.551115123125783e-16	3.3306690738754696e-16	7.771561172376096e-16	1.4654943925052066e-14	5.551115123125783e-16	3.3306690738754696e-16	1.4654943925052066e-14	3.3306690738754696e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	2048	0.014866359685985264	9.992007221626409e-16	7.771561172376096e-16	7.771561172376096e-16	1.7319479184152442e-14	9.992007221626409e-16	7.771561172376096e-16	1.7319479184152442e-14	7.771561172376096e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	2048	0.015270161729233456	1.4432899320127035e-15	1.2212453270876722e-15	1.2212453270876722e-15	1.965094753586527e-14	1.4432899320127035e-15	1.2212453270876722e-15	1.965094753586527e-14	1.4432899320127035e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	2048	0.016461548795862146	1.5543122344752192e-15	1.5543122344752192e-15	1.5543122344752192e-15	1.63202784619898e-14	1.5543122344752192e-15	1.3322676295501878e-15	1.609823385706477e-14	1.5543122344752192e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	2048	0.01797670651264327	1.887379141862766e-15	1.6653345369377348e-15	1.887379141862766e-15	1.4654943925052066e-14	1.6653345369377348e-15	1.6653345369377348e-15	1.4210854715202004e-14	1.6653345369377348e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	2048	0.016577292794278886	5.551115123125783e-16	3.3306690738754696e-16	7.771561172376096e-16	1.3766765505351941e-14	3.3306690738754696e-16	3.3306690738754696e-16	1.3766765505351941e-14	3.3306690738754696e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	2048	0.016317179722118103	1.1102230246251565e-15	8.881784197001252e-16	8.881784197001252e-16	1.454392162258955e-14	1.3322676295501878e-15	1.3322676295501878e-15	1.454392162258955e-14	1.3322676295501878e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	4096	0.02182980163021153	8.881784197001252e-16	8.881784197001252e-16	8.881784197001252e-16	3.885780586188048e-15	6.661338147750939e-16	8.881784197001252e-16	4.107825191113079e-15	8.881784197001252e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	4096	0.014023885104194722	8.881784197001252e-16	6.661338147750939e-16	6.661338147750939e-16	5.218048215738236e-15	6.661338147750939e-16	6.661338147750939e-16	5.218048215738236e-15	8.881784197001252e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	4096	0.014347323463349548	1.4432899320127035e-15	9.992007221626409e-16	1.2212453270876722e-15	4.6629367034256575e-15	1.4432899320127035e-15	1.2212453270876722e-15	4.884981308350689e-15	9.992007221626409e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	4096	0.01871476874412692	0.0	0.0	0.0	3.552713678800501e-15	4.440892098500626e-16	2.220446049250313e-16	3.552713678800501e-15	4.440892098500626e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	4096	0.014866359685985264	6.661338147750939e-16	6.661338147750939e-16	6.661338147750939e-16	4.884981308350689e-15	6.661338147750939e-16	6.661338147750939e-16	4.884981308350689e-15	6.661338147750939e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	4096	0.015270161729233456	1.3322676295501878e-15	1.1102230246251565e-15	1.1102230246251565e-15	6.217248937900877e-15	1.1102230246251565e-15	8.881784197001252e-16	6.217248937900877e-15	1.1102230246251565e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	4096	0.016461548795862146	9.992007221626409e-16	9.992007221626409e-16	9.992007221626409e-16	4.6629367034256575e-15	9.992007221626409e-16	7.771561172376096e-16	4.440892098500626e-15	9.992007221626409e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	4096	0.01797670651264327	1.4432899320127035e-15	1.4432899320127035e-15	1.2212453270876722e-15	4.440892098500626e-15	1.2212453270876722e-15	1.2212453270876722e-15	4.440892098500626e-15	1.2212453270876722e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	4096	0.016577292794278886	2.220446049250313e-16	0.0	2.220446049250313e-16	3.552713678800501e-15	0.0	4.440892098500626e-16	3.3306690738754696e-15	0.0	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	4096	0.016317179722118103	1.1102230246251565e-15	6.661338147750939e-16	6.661338147750939e-16	4.440892098500626e-15	6.661338147750939e-16	6.661338147750939e-16	4.440892098500626e-15	1.1102230246251565e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	8192	0.02182980163021153	7.771561172376096e-16	7.771561172376096e-16	7.771561172376096e-16	1.4432899320127035e-15	9.992007221626409e-16	9.992007221626409e-16	1.887379141862766e-15	9.992007221626409e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	8192	0.014023885104194722	5.551115123125783e-16	5.551115123125783e-16	7.771561172376096e-16	1.887379141862766e-15	7.771561172376096e-16	5.551115123125783e-16	1.887379141862766e-15	7.771561172376096e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	8192	0.014347323463349548	1.1102230246251565e-15	1.1102230246251565e-15	1.1102230246251565e-15	2.1094237467877974e-15	1.1102230246251565e-15	1.5543122344752192e-15	2.3314683517128287e-15	1.1102230246251565e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	8192	0.01871476874412692	0.0	2.220446049250313e-16	0.0	1.1102230246251565e-15	4.440892098500626e-16	0.0	8.881784197001252e-16	0.0	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	8192	0.014866359685985264	7.771561172376096e-16	7.771561172376096e-16	7.771561172376096e-16	1.7763568394002505e-15	7.771561172376096e-16	9.992007221626409e-16	1.7763568394002505e-15	5.551115123125783e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	8192	0.015270161729233456	1.1102230246251565e-15	1.3322676295501878e-15	8.881784197001252e-16	2.6645352591003757e-15	1.1102230246251565e-15	8.881784197001252e-16	2.6645352591003757e-15	1.1102230246251565e-15	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	8192	0.016461548795862146	7.771561172376096e-16	7.771561172376096e-16	7.771561172376096e-16	1.887379141862766e-15	9.992007221626409e-16	9.992007221626409e-16	1.887379141862766e-15	7.771561172376096e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	8192	0.01797670651264327	1.4432899320127035e-15	1.2212453270876722e-15	9.992007221626409e-16	2.220446049250313e-15	9.992007221626409e-16	1.2212453270876722e-15	1.9984014443252818e-15	9.992007221626409e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	8192	0.016577292794278886	4.440892098500626e-16	2.220446049250313e-16	0.0	8.881784197001252e-16	2.220446049250313e-16	0.0	8.881784197001252e-16	0.0	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	8192	0.016317179722118103	3.3306690738754696e-16	7.771561172376096e-16	9.992007221626409e-16	1.7763568394002505e-15	9.992007221626409e-16	9.992007221626409e-16	1.7763568394002505e-15	7.771561172376096e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	16384	0.02182980163021153	7.771561172376096e-16	9.992007221626409e-16	7.771561172376096e-16	1.2212453270876722e-15	9.992007221626409e-16	5.551115123125783e-16	9.992007221626409e-16	9.992007221626409e-16	5	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
