seed	numsteps	FI	F_Direct	F_Lanczos	F_Rotate_K	F_Prediag_1K	F_Prediag_2K	F_Rotate_T	F_Prediag_1T	F_Prediag_2T	n	m	pulseseed	T	ν	Ω	W	σν	σΩ	σW	deviceseed	ω	δ	g	σC	σω	σδ	σg
0	2	3.255956529946147e-7	2.2586440905802974e-5	2.2586440905802974e-5	2.2586440906025018e-5	2.2594122321306642e-5	2.258643768848767e-5	2.2586440906025018e-5	2.2594122321306642e-5	2.258643768804358e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	2	8.002338303114698e-8	5.564160307502952e-6	5.564160307502952e-6	5.564160307502952e-6	5.568438552483457e-6	5.564163840676706e-6	5.564160307280908e-6	5.568438552483457e-6	5.564163840676706e-6	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	2	2.9598565343125216e-7	2.049107652823956e-5	2.049107652823956e-5	2.049107652823956e-5	2.0491345673612216e-5	2.0491077575846006e-5	2.049107652823956e-5	2.0491345673723238e-5	2.0491077575846006e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	2	1.23312162592093e-7	8.539599998025338e-6	8.539599998247382e-6	8.539599998247382e-6	8.540286780767126e-6	8.539604069546236e-6	8.539599998247382e-6	8.540286780767126e-6	8.53960406976828e-6	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	2	2.6297038724365507e-7	1.8135615455605603e-5	1.8135615455827647e-5	1.8135615455605603e-5	1.812395900113728e-5	1.8135613628067482e-5	1.8135615455827647e-5	1.812395900113728e-5	1.8135613628067482e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	2	2.612770444443413e-7	1.811145107699641e-5	1.811145107699641e-5	1.81114510774405e-5	1.8115673757868045e-5	1.8111452924407523e-5	1.811145107699641e-5	1.8115673757868045e-5	1.8111452924407523e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	2	5.045303907991183e-8	3.4893063526331147e-6	3.4893063526331147e-6	3.4893063526331147e-6	3.4888685873646352e-6	3.489309780002614e-6	3.4893063526331147e-6	3.4888685873646352e-6	3.489309780002614e-6	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	2	2.71846128385711e-7	1.8876967112557708e-5	1.8876967112557708e-5	1.8876967112557708e-5	1.8886947760754502e-5	1.887696649549575e-5	1.8876967112557708e-5	1.8886947760976547e-5	1.8876966495273706e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	2	2.8040213473357056e-7	1.934617797894056e-5	1.934617797894056e-5	1.934617797894056e-5	1.9335126414055104e-5	1.9346174136014582e-5	1.934617797894056e-5	1.933512641383306e-5	1.9346174136014582e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	2	2.911851497700013e-7	2.0177722417136223e-5	2.0177722416692134e-5	2.0177722416692134e-5	2.018122624536378e-5	2.0177723381586965e-5	2.0177722416692134e-5	2.0181226245585826e-5	2.0177723381142876e-5	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	4	3.255956529946147e-7	5.654683921108017e-7	5.654683923328463e-7	5.654683921108017e-7	5.655718995356551e-7	5.654684667177889e-7	5.654683923328463e-7	5.655718995356551e-7	5.654684664957443e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	4	8.002338303114698e-8	1.3896221762177419e-7	1.3896221739972958e-7	1.3896221762177419e-7	1.3901870132837502e-7	1.3896188233442075e-7	1.3896221739972958e-7	1.390187011063304e-7	1.3896188233442075e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	4	2.9598565343125216e-7	5.140706251793858e-7	5.140706254014304e-7	5.140706251793858e-7	5.140729295582958e-7	5.14070369384001e-7	5.140706251793858e-7	5.140729295582958e-7	5.140703689399118e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	4	1.23312162592093e-7	2.1416449014211025e-7	2.1416448992006565e-7	2.1416448992006565e-7	2.1417244000510038e-7	2.141640863539962e-7	2.1416448992006565e-7	2.1417244000510038e-7	2.141640865760408e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	4	2.6297038724365507e-7	4.567898229668188e-7	4.567898231888634e-7	4.567898229668188e-7	4.5663205594514977e-7	4.567898228557965e-7	4.567898229668188e-7	4.5663205594514977e-7	4.567898226337519e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	4	2.612770444443413e-7	4.537670563742324e-7	4.5376705659627703e-7	4.5376705681832163e-7	4.5382283608841334e-7	4.537667542825474e-7	4.537670563742324e-7	4.5382283631045794e-7	4.537667540605028e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	4	5.045303907991183e-8	8.762781900095717e-8	8.762781900095717e-8	8.762781900095717e-8	8.762061420863887e-8	8.762751046997863e-8	8.762781900095717e-8	8.762061420863887e-8	8.762751002588942e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	4	2.71846128385711e-7	4.720929411838881e-7	4.720929411838881e-7	4.720929414059327e-7	4.722270735557643e-7	4.7209283360327703e-7	4.720929414059327e-7	4.722270733337197e-7	4.7209283360327703e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	4	2.8040213473357056e-7	4.870636785003768e-7	4.870636787224214e-7	4.870636785003768e-7	4.869141815300182e-7	4.870638319331988e-7	4.870636785003768e-7	4.869141817520628e-7	4.870638319331988e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	4	2.911851497700013e-7	5.057159588872651e-7	5.057159586652205e-7	5.057159588872651e-7	5.057620370285676e-7	5.057157113075306e-7	5.057159588872651e-7	5.05762036806523e-7	5.057157113075306e-7	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	8	3.255956529946147e-7	2.363691098405951e-8	2.3636910539970302e-8	2.3636910539970302e-8	2.363824902484879e-8	2.3636976820284872e-8	2.3636910539970302e-8	2.363824902484879e-8	2.3636976598240267e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	8	8.002338303114698e-8	5.812545889050114e-9	5.812545667005509e-9	5.8125461110947185e-9	5.813212577976401e-9	5.812552217321354e-9	5.812545667005509e-9	5.813212800021006e-9	5.812551773232144e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	8	2.9598565343125216e-7	2.1487727708269233e-8	2.1487727486224628e-8	2.1487727264180023e-8	2.148758959652497e-8	2.148777844546146e-8	2.1487727264180023e-8	2.148758959652497e-8	2.148777844546146e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	8	1.23312162592093e-7	8.953597863126106e-9	8.953598085170711e-9	8.953597863126106e-9	8.953560115543269e-9	8.953611407847006e-9	8.953598307215316e-9	8.953560115543269e-9	8.953611407847006e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	8	2.6297038724365507e-7	1.908484692503265e-8	1.908484692503265e-8	1.908484692503265e-8	1.908257063476526e-8	1.908489832835869e-8	1.908484692503265e-8	1.908257063476526e-8	1.908489832835869e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	8	2.612770444443413e-7	1.89704957298531e-8	1.8970495951897703e-8	1.897049617394231e-8	1.897109813686626e-8	1.897053913957336e-8	1.897049617394231e-8	1.8971098358910865e-8	1.8970538917528756e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	8	5.045303907991183e-8	3.6635771083481927e-9	3.6635773303927976e-9	3.6635773303927976e-9	3.6633802658059267e-9	3.6635785516381247e-9	3.6635773303927976e-9	3.6633802658059267e-9	3.6635787736827297e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	8	2.71846128385711e-7	1.974121743852919e-8	1.974121743852919e-8	1.974121743852919e-8	1.9742951273826748e-8	1.9741268175721416e-8	1.974121743852919e-8	1.9742951051782143e-8	1.9741268175721416e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	8	2.8040213473357056e-7	2.0350033547167357e-8	2.0350033547167357e-8	2.0350033547167357e-8	2.0347906359852175e-8	2.035009272205457e-8	2.0350033547167357e-8	2.0347906359852175e-8	2.035009272205457e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	8	2.911851497700013e-7	2.1141140615910103e-8	2.1141140615910103e-8	2.11411403938655e-8	2.1141612238650964e-8	2.114119090901312e-8	2.1141140615910103e-8	2.1141612238650964e-8	2.114119090901312e-8	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	16	3.255956529946147e-7	1.3620991001772609e-9	1.362098878132656e-9	1.362098878132656e-9	1.3618601801823615e-9	1.3621028749355446e-9	1.3620993222218658e-9	1.3618601801823615e-9	1.3621028749355446e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	16	8.002338303114698e-8	3.3548641642511257e-10	3.3548641642511257e-10	3.3548641642511257e-10	3.353461952571024e-10	3.354866384697175e-10	3.354859723359027e-10	3.353461952571024e-10	3.354866384697175e-10	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	16	2.9598565343125216e-7	1.2391155879143412e-9	1.2391153658697363e-9	1.2391155879143412e-9	1.2390863890487935e-9	1.2391183634719027e-9	1.2391151438251313e-9	1.2390859449595837e-9	1.2391185855165077e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	16	1.23312162592093e-7	5.166318484128851e-10	5.166314043236753e-10	5.166314043236753e-10	5.165927685624183e-10	5.166321814797925e-10	5.166316263682802e-10	5.165927685624183e-10	5.166319594351876e-10	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	16	2.6297038724365507e-7	1.1003759015082437e-9	1.1003761235528486e-9	1.1003759015082437e-9	1.1007075251256992e-9	1.1003792321773176e-9	1.1003763455974536e-9	1.1007075251256992e-9	1.1003790101327127e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	16	2.612770444443413e-7	1.0941340056191962e-9	1.0941340056191962e-9	1.094134227663801e-9	1.0939881223137604e-9	1.0941367811767577e-9	1.0941340056191962e-9	1.0939881223137604e-9	1.0941367811767577e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	16	5.045303907991183e-8	2.115349007070222e-10	2.1153467866241726e-10	2.1153512275162711e-10	2.1153645501925666e-10	2.1153478968471973e-10	2.1153467866241726e-10	2.1153645501925666e-10	2.1153478968471973e-10	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	16	2.71846128385711e-7	1.1387802922868673e-9	1.1387805143314722e-9	1.1387805143314722e-9	1.138470095973787e-9	1.1387832898890338e-9	1.1387802922868673e-9	1.138469873929182e-9	1.1387830678444288e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	16	2.8040213473357056e-7	1.1731893234667723e-9	1.1731893234667723e-9	1.1731893234667723e-9	1.173507291341025e-9	1.1731926541358462e-9	1.1731893234667723e-9	1.1735077354302348e-9	1.1731926541358462e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	16	2.911851497700013e-7	1.2192401532828967e-9	1.2192405973721065e-9	1.2192405973721065e-9	1.2191160303487436e-9	1.2192431508850632e-9	1.2192405973721065e-9	1.2191160303487436e-9	1.2192431508850632e-9	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	32	3.255956529946147e-7	8.355849345775823e-11	8.355849345775823e-11	8.355849345775823e-11	8.358014280673842e-11	8.355849345775823e-11	8.355849345775823e-11	8.358014280673842e-11	8.355849345775823e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	32	8.002338303114698e-8	2.0707657810703495e-11	2.070699167688872e-11	2.0707213721493645e-11	2.0719093107857134e-11	2.070743576609857e-11	2.0707657810703495e-11	2.071887106325221e-11	2.0707213721493645e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	32	2.9598565343125216e-7	7.623868203410211e-11	7.623868203410211e-11	7.623890407870704e-11	7.623912612331196e-11	7.623890407870704e-11	7.623845998949719e-11	7.623890407870704e-11	7.623890407870704e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	32	1.23312162592093e-7	3.1862179561414905e-11	3.1862179561414905e-11	3.1862179561414905e-11	3.186384489595184e-11	3.1862179561414905e-11	3.1862179561414905e-11	3.186384489595184e-11	3.1862623650624755e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	32	2.6297038724365507e-7	6.768097193798894e-11	6.768141602719879e-11	6.768119398259387e-11	6.764855342566989e-11	6.768119398259387e-11	6.768097193798894e-11	6.764855342566989e-11	6.768119398259387e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	32	2.612770444443413e-7	6.735512148026146e-11	6.735512148026146e-11	6.735512148026146e-11	6.736666779971756e-11	6.735512148026146e-11	6.735489943565653e-11	6.736666779971756e-11	6.735512148026146e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	32	5.045303907991183e-8	1.3081979943763145e-11	1.3081979943763145e-11	1.3082424032972995e-11	1.3080758698436057e-11	1.308220198836807e-11	1.308220198836807e-11	1.3080980743040982e-11	1.308220198836807e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	32	2.71846128385711e-7	7.01408930936509e-11	7.01408930936509e-11	7.014111513825583e-11	7.0168759691569e-11	7.014111513825583e-11	7.01408930936509e-11	7.016898173617392e-11	7.014111513825583e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	32	2.8040213473357056e-7	7.212452857174867e-11	7.212452857174867e-11	7.21247506163536e-11	7.209344232705917e-11	7.212430652714374e-11	7.212452857174867e-11	7.209366437166409e-11	7.212452857174867e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	32	2.911851497700013e-7	7.503797583297e-11	7.503753174376016e-11	7.503753174376016e-11	7.504685761716701e-11	7.503753174376016e-11	7.50370876545503e-11	7.504685761716701e-11	7.503753174376016e-11	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	64	3.255956529946147e-7	5.213163234429885e-12	5.21338527903481e-12	5.21338527903481e-12	5.21560572508406e-12	5.21338527903481e-12	5.213607323639735e-12	5.21560572508406e-12	5.21338527903481e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	64	8.002338303114698e-8	1.3238299345630367e-12	1.3236078899581116e-12	1.3238299345630367e-12	1.3250511798901243e-12	1.3240519791679617e-12	1.3238299345630367e-12	1.3252732244950494e-12	1.3236078899581116e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	64	2.9598565343125216e-7	4.813149878657441e-12	4.813149878657441e-12	4.813149878657441e-12	4.813704990169754e-12	4.813149878657441e-12	4.813371923262366e-12	4.813038856354979e-12	4.813371923262366e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	64	1.23312162592093e-7	2.030708934341874e-12	2.030708934341874e-12	2.030708934341874e-12	2.030930978946799e-12	2.030708934341874e-12	2.0304868897369488e-12	2.030930978946799e-12	2.0304868897369488e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	64	2.6297038724365507e-7	4.267808328961564e-12	4.267586284356639e-12	4.268030373566489e-12	4.264699704492614e-12	4.267586284356639e-12	4.267808328961564e-12	4.264699704492614e-12	4.267808328961564e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	64	2.612770444443413e-7	4.261702102326126e-12	4.261702102326126e-12	4.261480057721201e-12	4.2629233476532136e-12	4.261702102326126e-12	4.261480057721201e-12	4.2627013030482885e-12	4.261480057721201e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	64	5.045303907991183e-8	8.425482533880313e-13	8.425482533880313e-13	8.425482533880313e-13	8.424372310855688e-13	8.427702979929563e-13	8.425482533880313e-13	8.424372310855688e-13	8.425482533880313e-13	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	64	2.71846128385711e-7	4.446887302833602e-12	4.446887302833602e-12	4.447109347438527e-12	4.4499959273025524e-12	4.446887302833602e-12	4.446665258228677e-12	4.4497738826976274e-12	4.446887302833602e-12	1	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
