seed	numsteps	FI	F_Direct	F_Lanczos	F_Rotate_K	F_Prediag_1K	F_Prediag_2K	F_Rotate_T	F_Prediag_1T	F_Prediag_2T	n	m	pulseseed	T	ν	Ω	W	σν	σΩ	σW	deviceseed	ω	δ	g	σC	σω	σδ	σg
0	2	0.000885318473137775	0.00021615931209395534	0.00021615931209395534	0.00021615931209417738	0.0002336952561368122	0.00021633990838154649	0.00021615931209439943	0.0002336952561368122	0.00021633990838132444	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	2	0.0009875739323766952	0.0002441498686285293	0.0002441498686285293	0.0002441498686285293	0.00025753039439557757	0.00024435732642424934	0.0002441498686285293	0.00025753039439557757	0.0002443573264240273	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	2	0.0004914203498788128	0.00015456440165217966	0.00015456440165217966	0.00015456440165173557	0.0001678528169385407	0.00015478329910856292	0.0001545644016524017	0.00016785281693876275	0.00015478329910878497	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	2	0.0009702387795416101	0.00027434922680846796	0.00027434922680846796	0.0002743492268082459	0.00028963210273413864	0.00027461736788692015	0.00027434922680846796	0.0002896321027339166	0.0002746173678866981	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	2	0.0006087619556869317	0.0002226278547924343	0.00022262785479221225	0.00022262785479221225	0.0002471599412876557	0.00022283953596968775	0.00022262785479265634	0.00024715994128787777	0.00022283953596968775	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	2	0.00030809019875344124	0.00011981918239956091	0.00011981918239933886	0.00011981918239956091	0.0001393227868333735	0.00011993041261082471	0.000119819182400005	0.00013932278683292942	0.00011993041261038062	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	2	0.0007970248184989703	0.00022447062003538854	0.00022447062003538854	0.00022447062003561058	0.00023675650018251115	0.00022475085879447576	0.00022447062003494445	0.00023675650018251115	0.00022475085879403167	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	2	0.0006889682729246394	0.00017869667132175415	0.00017869667132131006	0.0001786966713215321	0.00020279865608274772	0.00017887046328779466	0.00017869667132131006	0.00020279865608274772	0.00017887046328823875	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	2	0.0009398337249307831	0.00027856689041227956	0.00027856689041227956	0.00027856689041227956	0.00029003977457653374	0.00027874291460905365	0.00027856689041183547	0.00029003977457653374	0.0002787429146092757	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	2	0.0006506039139004827	0.00020086133433061537	0.00020086133433039333	0.00020086133433083742	0.00022203594311764885	0.00020105447545759603	0.00020086133433061537	0.0002220359431174268	0.00020105447545759603	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	4	0.000885318473137775	1.2755749896009583e-5	1.2755749896009583e-5	1.2755749896009583e-5	1.248404354703414e-5	1.2752325642018114e-5	1.2755749896009583e-5	1.248404354703414e-5	1.2752325642018114e-5	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	4	0.0009875739323766952	1.4572112200239573e-5	1.4572112200461618e-5	1.4572112200239573e-5	1.4728698713883936e-5	1.4569015594934065e-5	1.4572112200017528e-5	1.4728698713883936e-5	1.456901559515611e-5	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	4	0.0004914203498788128	6.022060211052782e-6	6.022060211052782e-6	6.022060211274827e-6	5.960121501558113e-6	6.0183018045778525e-6	6.022060211274827e-6	5.960121501558113e-6	6.0183018045778525e-6	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	4	0.0009702387795416101	1.3221772623417394e-5	1.3221772623417394e-5	1.3221772623639438e-5	1.3055925849769778e-5	1.3218418207228133e-5	1.3221772623417394e-5	1.3055925849991823e-5	1.3218418207228133e-5	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	4	0.0006087619556869317	7.199186162432092e-6	7.1991861626541365e-6	7.199186162876181e-6	7.037541141174941e-6	7.196885955296217e-6	7.1991861626541365e-6	7.0375411409528965e-6	7.196885954852128e-6	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	4	0.00030809019875344124	3.399465341669128e-6	3.3994653414470832e-6	3.3994653414470832e-6	3.2639666562861436e-6	3.3976889018960676e-6	3.399465341669128e-6	3.2639666562861436e-6	3.397688901674023e-6	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	4	0.0007970248184989703	1.0698669392184001e-5	1.0698669391739912e-5	1.0698669391739912e-5	1.0795162411092463e-5	1.0694687531564995e-5	1.0698669391739912e-5	1.0795162411314507e-5	1.0694687531120906e-5	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	4	0.0006889682729246394	9.877406880520745e-6	9.87740688074279e-6	9.877406880964834e-6	9.528784343904029e-6	9.87397618368302e-6	9.877406880520745e-6	9.528784343904029e-6	9.873976183460975e-6	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	4	0.0009398337249307831	1.2259843284234684e-5	1.2259843284234684e-5	1.225984328401264e-5	1.2396609869735897e-5	1.2256628092899291e-5	1.225984328401264e-5	1.2396609869735897e-5	1.2256628092899291e-5	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	4	0.0006506039139004827	8.03924126790978e-6	8.03924126790978e-6	8.03924126790978e-6	7.66723322209728e-6	8.036631843677533e-6	8.039241268131825e-6	7.667233221653191e-6	8.036631843677533e-6	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	8	0.000885318473137775	7.595974470531175e-7	7.595974468310729e-7	7.595974468310729e-7	7.759542690610743e-7	7.594312035896778e-7	7.595974470531175e-7	7.759542688390297e-7	7.594312038117224e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	8	0.0009875739323766952	8.595971903169186e-7	8.595971903169186e-7	8.595971907610078e-7	8.619710576418527e-7	8.594285836327487e-7	8.595971905389632e-7	8.619710571977635e-7	8.594285836327487e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	8	0.0004914203498788128	3.678624569403155e-7	3.678624569403155e-7	3.678624564962263e-7	3.7536489971845555e-7	3.6774491674052e-7	3.678624571623601e-7	3.7536489994050015e-7	3.677449171846092e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	8	0.0009702387795416101	7.926431843108261e-7	7.926431840887815e-7	7.926431845328707e-7	8.040065115899608e-7	7.924759835020723e-7	7.926431838667369e-7	8.040065115899608e-7	7.924759835020723e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	8	0.0006087619556869317	4.425989220679938e-7	4.4259892162390457e-7	4.425989222900384e-7	4.523891885543918e-7	4.4250184272343063e-7	4.425989218459492e-7	4.523891885543918e-7	4.4250184272343063e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	8	0.00030809019875344124	2.1277462891600152e-7	2.127746286939569e-7	2.1277462891600152e-7	2.190393936229995e-7	2.127108018612489e-7	2.1277462891600152e-7	2.190393936229995e-7	2.127108018612489e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	8	0.0007970248184989703	6.421215216212417e-7	6.421215218432863e-7	6.421215216212417e-7	6.450916786304717e-7	6.419607971874797e-7	6.421215218432863e-7	6.450916786304717e-7	6.419607969654351e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	8	0.0006889682729246394	5.890547881692854e-7	5.890547879472408e-7	5.890547881692854e-7	6.059868103980293e-7	5.889148084747831e-7	5.890547877251961e-7	6.059868103980293e-7	5.889148084747831e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	8	0.0009398337249307831	7.393167141822587e-7	7.393167141822587e-7	7.393167141822587e-7	7.433423636626912e-7	7.391547921509201e-7	7.393167144043034e-7	7.433423636626912e-7	7.391547919288755e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	8	0.0006506039139004827	4.933814736762798e-7	4.933814736762798e-7	4.933814736762798e-7	5.123336908052778e-7	4.932599987350628e-7	4.933814734542352e-7	5.123336910273224e-7	4.932599989571074e-7	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	16	0.000885318473137775	4.696344779731021e-8	4.6963447575265604e-8	4.6963447575265604e-8	5.129031932504802e-8	4.6952326027138724e-8	4.6963447575265604e-8	5.129031932504802e-8	4.695232624918333e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	16	0.0009875739323766952	5.3057218618590696e-8	5.3057218618590696e-8	5.30572188406353e-8	5.355139265361686e-8	5.30465201764585e-8	5.3057219062679906e-8	5.3551392431572253e-8	5.30465201764585e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	16	0.0004914203498788128	2.2849193093144038e-8	2.2849193093144038e-8	2.2849193537233248e-8	2.4982903634729325e-8	2.2839244828709582e-8	2.2849193315188643e-8	2.4982903634729325e-8	2.2839245050754187e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	16	0.0009702387795416101	4.907148665189709e-8	4.907148665189709e-8	4.9071486429852484e-8	5.2131156835777404e-8	4.906027983864192e-8	4.9071486429852484e-8	5.2131156835777404e-8	4.906027983864192e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	16	0.0006087619556869317	2.7529560853167823e-8	2.7529561297257032e-8	2.7529561519301637e-8	3.0501414949313244e-8	2.752262040495168e-8	2.7529561075212428e-8	3.0501414949313244e-8	2.752262084904089e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	16	0.00030809019875344124	1.3272324239643751e-8	1.3272324461688356e-8	1.3272324017599146e-8	1.5387711327363718e-8	1.3267473120137652e-8	1.3272323573509937e-8	1.5387711549408323e-8	1.3267472898093047e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	16	0.0007970248184989703	3.975793472221767e-8	3.9757934500173064e-8	3.9757934500173064e-8	4.0662388345324985e-8	3.9746115065852905e-8	3.975793427812846e-8	4.066238812328038e-8	3.9746115065852905e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	16	0.0006889682729246394	3.6431230143740834e-8	3.643122992169623e-8	3.6431229699651624e-8	4.115944673976912e-8	3.6421150984011774e-8	3.643122992169623e-8	4.115944673976912e-8	3.642115120605638e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	16	0.0009398337249307831	4.5820764627002575e-8	4.5820764182913365e-8	4.5820764182913365e-8	4.670167130793601e-8	4.581022983174421e-8	4.5820763738824155e-8	4.6701671529980615e-8	4.581022983174421e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	16	0.0006506039139004827	3.067019427316353e-8	3.0670194051118926e-8	3.0670194051118926e-8	3.58431816449567e-8	3.066166320842001e-8	3.067019427316353e-8	3.5843181422912096e-8	3.066166320842001e-8	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	32	0.000885318473137775	2.927127429330767e-9	2.927127429330767e-9	2.927127651375372e-9	2.843568491783799e-9	2.9279659807812664e-9	2.927127651375372e-9	2.843568491783799e-9	2.9279662028258713e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	32	0.0009875739323766952	3.3053548786909914e-9	3.3053553227802013e-9	3.3053548786909914e-9	3.323184727399564e-9	3.30622584865381e-9	3.3053548786909914e-9	3.323185171488774e-9	3.30622584865381e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	32	0.0004914203498788128	1.425298545854048e-9	1.425298545854048e-9	1.425298323809443e-9	1.396906146311494e-9	1.4258408898015773e-9	1.425298545854048e-9	1.396906368356099e-9	1.4258413338907872e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	32	0.0009702387795416101	3.0598464872966247e-9	3.0598464872966247e-9	3.0598464872966247e-9	3.0095755887415976e-9	3.0607276713112697e-9	3.0598462652520197e-9	3.0095755887415976e-9	3.0607276713112697e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	32	0.0006087619556869317	1.7182628653245047e-9	1.7182628653245047e-9	1.7182628653245047e-9	1.6633608934668587e-9	1.7188208634166813e-9	1.7182624212352948e-9	1.6633611155114636e-9	1.7188206413720764e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	32	0.00030809019875344124	8.280587326936484e-10	8.280585106490435e-10	8.280589547382533e-10	7.948928182344162e-10	8.28362045623976e-10	8.280587326936484e-10	7.948930402790211e-10	8.28361823579371e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	32	0.0007970248184989703	2.478700578123494e-9	2.478700134034284e-9	2.4787010222127037e-9	2.4801781739469675e-9	2.4794676312112074e-9	2.478700578123494e-9	2.4801783959915724e-9	2.4794674091666025e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	32	0.0006889682729246394	2.270480026211885e-9	2.270480026211885e-9	2.27048024825649e-9	2.1716680675964994e-9	2.2711822422749606e-9	2.270480026211885e-9	2.1716680675964994e-9	2.2711822422749606e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	32	0.0009398337249307831	2.8587806566449103e-9	2.8587804346003054e-9	2.8587806566449103e-9	2.8681892416670962e-9	2.8595893430960473e-9	2.8587804346003054e-9	2.868189685756306e-9	2.8595893430960473e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	32	0.0006506039139004827	1.914134184488603e-9	1.914133740399393e-9	1.914133962443998e-9	1.8077298546970155e-9	1.914754022003251e-9	1.9141344065332078e-9	1.8077298546970155e-9	1.914754022003251e-9	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	64	0.000885318473137775	1.8274048940725152e-10	1.827402673626466e-10	1.8274048940725152e-10	1.7015755471305738e-10	1.8279755487071725e-10	1.8274071145185644e-10	1.7015755471305738e-10	1.8279777691532217e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	64	0.0009875739323766952	2.0625379182348524e-10	2.0625445795730002e-10	2.062542359126951e-10	2.1012069861825466e-10	2.0631574226825933e-10	2.0625445795730002e-10	2.1012069861825466e-10	2.0631574226825933e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	64	0.0004914203498788128	8.890521652205052e-11	8.89049944774456e-11	8.89049944774456e-11	8.569722709239613e-11	8.893918934660405e-11	8.890521652205052e-11	8.569700504779121e-11	8.893918934660405e-11	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	64	0.0009702387795416101	1.9114010374465806e-10	1.91140325789263e-10	1.9114054783386791e-10	1.8401991042082955e-10	1.912007219218026e-10	1.9114010374465806e-10	1.8401991042082955e-10	1.9120094396640752e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	64	0.0006087619556869317	1.0730405453074354e-10	1.0730383248613862e-10	1.0730427657534847e-10	9.972067616104141e-11	1.0734146904667341e-10	1.0730427657534847e-10	9.972067616104141e-11	1.0734146904667341e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	64	0.00030809019875344124	5.148681481159656e-11	5.148725890080641e-11	5.148725890080641e-11	4.7373882594570205e-11	5.150702087064474e-11	5.148725890080641e-11	4.737410463917513e-11	5.150679882603981e-11	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	64	0.0007970248184989703	1.547151295966387e-10	1.5471490755203376e-10	1.5471579573045346e-10	1.563216223132713e-10	1.547663108780739e-10	1.5471557368584854e-10	1.5632140026866637e-10	1.5476653292267883e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	64	0.0006889682729246394	1.4164824868601045e-10	1.416478045968006e-10	1.4164802664140552e-10	1.2675527294447875e-10	1.4169510009764963e-10	1.4164824868601045e-10	1.2675527294447875e-10	1.4169465600843978e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	64	0.0009398337249307831	1.7883072800373156e-10	1.7883072800373156e-10	1.788309500483365e-10	1.813564853847538e-10	1.7888712733338252e-10	1.7883117209294142e-10	1.8135626334014887e-10	1.7888734937798745e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	64	0.0006506039139004827	1.1956569068161116e-10	1.19566134770821e-10	1.1956569068161116e-10	1.0345035938996716e-10	1.1960743506733706e-10	1.19566134770821e-10	1.0345013734536224e-10	1.1960743506733706e-10	2	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
