seed	numsteps	FI	F_Direct	F_Lanczos	F_Rotate_K	F_Prediag_1K	F_Prediag_2K	F_Rotate_T	F_Prediag_1T	F_Prediag_2T	n	m	pulseseed	T	ν	Ω	W	σν	σΩ	σW	deviceseed	ω	δ	g	σC	σω	σδ	σg
0	2	0.0009000564563718116	0.0006484283401320123	0.0006484283401320123	0.0006484283401320123	0.00068580134237195	0.0006486946907190427	0.0006484283401317903	0.0006858013423715059	0.0006486946907190427	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	2	0.0009170112786260898	0.0006433378944585844	0.0006433378944585844	0.0006433378944583623	0.0006368310661744037	0.000643620306323256	0.0006433378944585844	0.0006368310661744037	0.0006436203063230339	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	2	0.0009280714291799441	0.00042497193098522956	0.00042497193098522956	0.00042497193098522956	0.00040518218175389364	0.00042531073892204674	0.00042497193098522956	0.00040518218175389364	0.0004253107389218247	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	2	0.0009562708590531432	0.0004878437874912267	0.0004878437874912267	0.0004878437874912267	0.0004898901677079515	0.0004880043323648442	0.00048784378749100465	0.0004898901677077294	0.0004880043323648442	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	2	0.0010851645244409625	0.0006293982797139774	0.0006293982797137554	0.0006293982797139774	0.0006347512991651261	0.0006298692090310753	0.0006293982797137554	0.000634751299164904	0.0006298692090317415	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	2	0.0011644523359882752	0.00045567118145317664	0.00045567118145317664	0.00045567118145317664	0.0004654804411100555	0.0004561128434174	0.00045567118145317664	0.0004654804411100555	0.0004561128434174	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	2	0.0010054697576273863	0.0005893259294739162	0.0005893259294736941	0.0005893259294743602	0.000587151889685944	0.0005897485870416386	0.0005893259294739162	0.000587151889685944	0.0005897485870414165	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	2	0.0005577443706346052	0.0003604391583611477	0.0003604391583607036	0.0003604391583607036	0.0003838732505256903	0.0003606443257366809	0.0003604391583611477	0.00038387325052591237	0.0003606443257366809	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	2	0.0016572482292557256	0.0008553318720441183	0.0008553318720441183	0.0008553318720438963	0.000872225022188089	0.000855810324102757	0.0008553318720441183	0.000872225022188089	0.000855810324102757	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	2	0.0011288330839773764	0.0005342268765348157	0.0005342268765348157	0.0005342268765345937	0.0005347383764351399	0.0005346283506438843	0.0005342268765345937	0.0005347383764344738	0.0005346283506441063	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	4	0.0009000564563718116	2.2747530782907255e-5	2.2747530782907255e-5	2.2747530782907255e-5	2.2542743777664853e-5	2.2769300536906734e-5	2.274753078268521e-5	2.2542743777886898e-5	2.276930053668469e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	4	0.0009170112786260898	2.457160227942179e-5	2.457160227942179e-5	2.457160227942179e-5	2.4759423504328026e-5	2.459864161774572e-5	2.4571602279199745e-5	2.4759423504328026e-5	2.459864161774572e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	4	0.0009280714291799441	1.9655479574498536e-5	1.9655479574054446e-5	1.9655479574054446e-5	2.008778971651637e-5	1.9674840160854856e-5	1.9655479574498536e-5	2.0087789716738413e-5	1.9674840160854856e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	4	0.0009562708590531432	2.099292944479636e-5	2.099292944479636e-5	2.0992929445018405e-5	2.109164571562072e-5	2.1008895060736776e-5	2.099292944479636e-5	2.1091645715842766e-5	2.100889506095882e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	4	0.0010851645244409625	2.9620655701445564e-5	2.9620655701889653e-5	2.9620655701889653e-5	2.968935634029002e-5	2.9649038083001678e-5	2.9620655701889653e-5	2.9689356340512063e-5	2.9649038083001678e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	4	0.0011644523359882752	2.291690049938122e-5	2.2916900499159176e-5	2.291690049938122e-5	2.2919494574780153e-5	2.2927699057873063e-5	2.291690049938122e-5	2.2919494575002197e-5	2.292769905765102e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	4	0.0010054697576273863	2.317693145548194e-5	2.3176931455259897e-5	2.3176931455259897e-5	2.338118041778081e-5	2.3200880233886778e-5	2.3176931455259897e-5	2.3381180418002856e-5	2.3200880234108823e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	4	0.0005577443706346052	1.4573762090130948e-5	1.4573762090130948e-5	1.4573762090130948e-5	1.465448318316298e-5	1.4588345604860109e-5	1.4573762089908904e-5	1.465448318360707e-5	1.4588345604860109e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	4	0.0016572482292557256	4.558880601390758e-5	4.5588806013685534e-5	4.558880601390758e-5	4.6103125835528225e-5	4.5625396808079977e-5	4.558880601390758e-5	4.6103125835528225e-5	4.562539680830202e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	4	0.0011288330839773764	1.8969194442663984e-5	1.8969194442219894e-5	1.8969194442663984e-5	1.9353252214582284e-5	1.8981603228107602e-5	1.8969194442219894e-5	1.9353252214582284e-5	1.8981603227885557e-5	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	8	0.0009000564563718116	1.3302331230979902e-6	1.3302331235420795e-6	1.3302331230979902e-6	1.3896586266159972e-6	1.331619689626251e-6	1.3302331230979902e-6	1.3896586266159972e-6	1.3316196894042065e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	8	0.0009170112786260898	1.4200978922795926e-6	1.4200978925016372e-6	1.420097892057548e-6	1.4217234095559306e-6	1.4217224508783488e-6	1.4200978925016372e-6	1.421723409333886e-6	1.4217224508783488e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	8	0.0009280714291799441	1.1298498333589535e-6	1.1298498338030427e-6	1.1298498333589535e-6	1.129623955709036e-6	1.1310984712187278e-6	1.1298498329148643e-6	1.1296239561531252e-6	1.1310984714407724e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	8	0.0009562708590531432	1.2164127090041887e-6	1.2164127087821441e-6	1.2164127087821441e-6	1.2531690717354493e-6	1.2174380380480798e-6	1.2164127092262333e-6	1.2531690715134047e-6	1.2174380380480798e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	8	0.0010851645244409625	1.708427173285898e-6	1.708427173285898e-6	1.708427173285898e-6	1.7428838003930025e-6	1.71029100515252e-6	1.708427173285898e-6	1.742883800170958e-6	1.7102910053745646e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	8	0.0011644523359882752	1.3405980322511724e-6	1.3405980326952616e-6	1.3405980322511724e-6	1.3704475104736602e-6	1.3413162193165462e-6	1.3405980326952616e-6	1.3704475104736602e-6	1.3413162195385908e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	8	0.0010054697576273863	1.3442065336377595e-6	1.3442065338598042e-6	1.3442065340818488e-6	1.3864853133371824e-6	1.345722028478491e-6	1.3442065338598042e-6	1.3864853133371824e-6	1.345722028478491e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	8	0.0005577443706346052	8.302074511190582e-7	8.302074511190582e-7	8.302074508970136e-7	8.843585417306343e-7	8.311668899807501e-7	8.302074515631475e-7	8.843585421747235e-7	8.311668904248393e-7	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	8	0.0016572482292557256	2.626552201179244e-6	2.6265522014012888e-6	2.626552201179244e-6	2.7096883284949413e-6	2.628733492993085e-6	2.6265522014012888e-6	2.7096883284949413e-6	2.628733492993085e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	8	0.0011288330839773764	1.1305640724712518e-6	1.1305640720271626e-6	1.1305640724712518e-6	1.1767346623781094e-6	1.1313433083692814e-6	1.1305640724712518e-6	1.176734662600154e-6	1.1313433083692814e-6	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	16	0.0009000564563718116	8.181530708473161e-8	8.181530686268701e-8	8.18153066406424e-8	9.279226842462407e-8	8.19004224439368e-8	8.181530708473161e-8	9.279226864666867e-8	8.19004219998476e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	16	0.0009170112786260898	8.715228350109072e-8	8.715228350109072e-8	8.715228372313533e-8	8.730348499685903e-8	8.725101041662242e-8	8.715228327904612e-8	8.730348477481442e-8	8.725101063866703e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	16	0.0009280714291799441	6.931390883480049e-8	6.931390883480049e-8	6.931390861275588e-8	6.871779134609568e-8	6.93901117676532e-8	6.93139092788897e-8	6.871779134609568e-8	6.93901119896978e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	16	0.0009562708590531432	7.471784202461862e-8	7.471784202461862e-8	7.471784202461862e-8	8.084021596577173e-8	7.478002472804945e-8	7.471784224666322e-8	8.084021640986094e-8	7.478002450600485e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	16	0.0010851645244409625	1.0483541335037927e-7	1.0483541335037927e-7	1.0483541335037927e-7	1.1058816584696984e-7	1.0494993296639166e-7	1.0483541290629006e-7	1.1058816562492524e-7	1.0494993318843626e-7	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	16	0.0011644523359882752	8.254794825468537e-8	8.254794825468537e-8	8.254794803264076e-8	8.808070373067522e-8	8.259128048138109e-8	8.254794781059616e-8	8.808070373067522e-8	8.25912807034257e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	16	0.0010054697576273863	8.257354700003106e-8	8.257354700003106e-8	8.257354722207566e-8	8.893898628681285e-8	8.266656303934639e-8	8.257354700003106e-8	8.893898650885745e-8	8.266656259525718e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	16	0.0005577443706346052	5.081910625648334e-8	5.081910670057255e-8	5.081910625648334e-8	5.944760983478403e-8	5.087733656594651e-8	5.081910647852794e-8	5.944760939069482e-8	5.087733678799111e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	16	0.0016572482292557256	1.6117462042775088e-7	1.6117462020570628e-7	1.6117462020570628e-7	1.7258377849049822e-7	1.6131174518374536e-7	1.6117461998366167e-7	1.7258377871254282e-7	1.6131174540578996e-7	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	16	0.0011288330839773764	6.98459882153557e-8	6.984598865944491e-8	6.984598865944491e-8	7.627148668198913e-8	6.989516576627608e-8	6.984598910353412e-8	7.627148645994453e-8	6.989516598832068e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	32	0.0009000564563718116	5.093431898473e-9	5.093431898473e-9	5.09343234256221e-9	4.985603374585423e-9	5.095253885478712e-9	5.093432120517605e-9	4.985603374585423e-9	5.095253885478712e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	32	0.0009170112786260898	5.422897020324058e-9	5.422896798279453e-9	5.422897020324058e-9	5.458353879994604e-9	5.424834026435121e-9	5.422896798279453e-9	5.458354324083814e-9	5.4248338043905164e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	32	0.0009280714291799441	4.313771451158743e-9	4.313771673203348e-9	4.313771895247953e-9	4.374630213632713e-9	4.315438895119428e-9	4.313771451158743e-9	4.374629991588108e-9	4.315438673074823e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	32	0.0009562708590531432	4.649932328071316e-9	4.649933216249735e-9	4.6499325501159205e-9	4.628450178678634e-9	4.651374396758001e-9	4.64993299420513e-9	4.6284504007232385e-9	4.651374618802606e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	32	0.0010851645244409625	6.5223562106808686e-9	6.5223564327254735e-9	6.5223564327254735e-9	6.493618864844564e-9	6.524931150941882e-9	6.5223562106808686e-9	6.493618642799959e-9	6.524931150941882e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	32	0.0011644523359882752	5.141311931744497e-9	5.141311709699892e-9	5.1413123758337065e-9	5.091246091382118e-9	5.1431292558135056e-9	5.141311709699892e-9	5.091246091382118e-9	5.1431292558135056e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	32	0.0010054697576273863	5.138970693430167e-9	5.138970693430167e-9	5.138970915474772e-9	5.1269976042433996e-9	5.141004955078188e-9	5.138971359563982e-9	5.1269976042433996e-9	5.141004733033583e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	32	0.0005577443706346052	3.160035011440243e-9	3.160035011440243e-9	3.160034789395638e-9	3.128348691205929e-9	3.1612381601320294e-9	3.160035455529453e-9	3.1283489132505338e-9	3.1612379380874245e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	32	0.0016572482292557256	1.0026846131161449e-8	1.0026846353206054e-8	1.0026846353206054e-8	1.0023787688773211e-8	1.0030208441591526e-8	1.0026846353206054e-8	1.0023787466728606e-8	1.0030208663636131e-8	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	32	0.0011288330839773764	4.353007954094323e-9	4.3530075100051135e-9	4.353007954094323e-9	4.36788538671351e-9	4.3545802519417975e-9	4.353008176138928e-9	4.36788583080272e-9	4.3545802519417975e-9	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
0	64	0.0009000564563718116	3.1809699319040874e-10	3.180967711458038e-10	3.180965491011989e-10	3.000243387063506e-10	3.1815117207401045e-10	3.1809699319040874e-10	3.000245607509555e-10	3.1815139411861537e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
1	64	0.0009170112786260898	3.3862601611645005e-10	3.3862601611645005e-10	3.386264602056599e-10	3.455052910439349e-10	3.386758651302557e-10	3.3862601611645005e-10	3.455052910439349e-10	3.3867608717486064e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
2	64	0.0009280714291799441	2.696513012878654e-10	2.696510792432605e-10	2.696513012878654e-10	2.832485357373571e-10	2.696937118074061e-10	2.696510792432605e-10	2.8324809164814724e-10	2.69693933852011e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
3	64	0.0009562708590531432	2.9029034731564707e-10	2.90290569360252e-10	2.9029034731564707e-10	2.884059657759508e-10	2.903367546380764e-10	2.902907914048569e-10	2.8840574373134586e-10	2.903367546380764e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
4	64	0.0010851645244409625	4.0707426318675743e-10	4.0707448523136236e-10	4.0707448523136236e-10	4.0321468386395054e-10	4.0714387417040143e-10	4.070740411421525e-10	4.032142397747407e-10	4.0714387417040143e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
5	64	0.0011644523359882752	3.212703436616948e-10	3.212703436616948e-10	3.212703436616948e-10	3.164375428355015e-10	3.2134317429211023e-10	3.2127056570629975e-10	3.1643776488010644e-10	3.2134317429211023e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
6	64	0.0010054697576273863	3.208469046001028e-10	3.2084734868931264e-10	3.208471266447077e-10	3.2053959486688655e-10	3.209021937067291e-10	3.2084734868931264e-10	3.2053981691149147e-10	3.2090263779593897e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
7	64	0.0005577443706346052	1.972439989117447e-10	1.972439989117447e-10	1.972439989117447e-10	1.910650526681934e-10	1.9727619537945884e-10	1.972439989117447e-10	1.910650526681934e-10	1.9727619537945884e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
8	64	0.0016572482292557256	6.255939100086039e-10	6.255939100086039e-10	6.255939100086039e-10	6.252931505912329e-10	6.257049323110664e-10	6.255939100086039e-10	6.25292928546628e-10	6.257051543556713e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
9	64	0.0011288330839773764	2.7191959794947707e-10	2.7191959794947707e-10	2.7191959794947707e-10	2.756757044863889e-10	2.719813263496462e-10	2.719191538602672e-10	2.7567614857559875e-10	2.719813263496462e-10	3	2	14522083055399744269	10.0	5.0	0.02	1	0.5555555555555556	true	nothing	9554663035758824981	5.0	0.3	0.02	nothing	0.5555555555555556	0.03333333333333333	0.0022222222222222222
